OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,if_pandemic
67722327,,573101,0.0,,1.0,1.0,,West,2018/2019,CABLE ST,TORY ST,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Dark,2135200,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Strong wind,0
67722330,,573511,0.0,,0.0,1.0,,Null,2016/2017,WESTCHESTER DRIVE,CHURTON PARK OFF NBD,,Non-Injury Crash,Yes,2016,,East,,0,,Flat,,,,,,Overcast,2086203,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722371,,573101,0.0,,0.0,2.0,,Null,2017/2018,CAMBRIDGE TERRACE,SH 1N,,Non-Injury Crash,Yes,2017,,North,,0,,Flat,,,,,,Overcast,2136700,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722383,,573300,0.0,,0.0,1.0,,West,2018/2019,BUCKLE ST,CAMBRIDGE TERRACE,,Minor Crash,No,2018,,East,,0,,Flat,,,,,,Bright sun,2145602,1,0.0,1.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722395,,574002,0.0,,0.0,1.0,,Null,2018/2019,NGAURANGA ON NBD,JARDEN MILE,,Non-Injury Crash,Yes,2018,,North,,0,,Flat,,,,,,Overcast,2078302,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Motorway ramp,1-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Open,1.0,,,Fine,Null,0
67722402,,577601,0.0,0.0,0.0,2.0,0.0,South,2015/2016,AKAROA DRIVE,ARAMOANA PLACE,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2202001,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,None,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67722412,,573101,0.0,,0.0,2.0,,Null,2016/2017,TARANAKI ST,WAKEFIELD ST,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Dark,2133200,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722436,,576901,0.0,,0.0,2.0,,Null,2015/2016,SH 1N,TROY ST,,Non-Injury Crash,Yes,2016,,South,,0,,Flat,,,,,,Bright sun,2176800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,70.0,,Null,0.0,1.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722452,,573000,0.0,0.0,0.0,2.0,0.0,South,2016/2017,WILLIS ST,DIXON ST,,Non-Injury Crash,No,2017,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2130700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,40.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67722454,,576301,0.0,0.0,0.0,1.0,0.0,South,2016/2017,RIDDIFORD ST,GORDON ST,,Minor Crash,No,2017,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2165700,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67722492,,572900,1.0,,0.0,0.0,,North,2017/2018,THORNDON QUAY,DAVIS ST,,Minor Crash,No,2017,,North,,0,,Flat,,,,,,Dark,2118400,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,1.0,,,Mist or Fog,Null,0
67722519,,573101,0.0,,0.0,2.0,,East,2018/2019,01N-1075/00.13-D,CUBA STREET,,Non-Injury Crash,Yes,2018,,West,,0,,Flat,,,,,,Dark,2134600,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722525,,574302,0.0,0.0,0.0,2.0,0.0,South,2018/2019,COCKAYNE ROAD,BOX HILL,,Minor Crash,No,2018,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Overcast,2092600,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67722554,,577200,0.0,,0.0,2.0,,North,2016/2017,COBHAM DRIVE,SH 1N,,Non-Injury Crash,No,2016,,North,,0,,Flat,,,,,,Overcast,2206200,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67722622,,573000,0.0,,0.0,3.0,,North,2015/2016,SH 1N,NORTH PORTAL SBD,,Non-Injury Crash,Yes,2016,,South,,0,,Flat,,,,,,Bright sun,2126700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,60.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722628,,576901,0.0,,0.0,2.0,,Null,2015/2016,SH 1N,EVANS BAY PARADE,,Non-Injury Crash,Yes,2016,,West,,0,,Flat,,,,,,Bright sun,2177800,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722651,,574001,0.0,,0.0,1.0,,South,2018/2019,SH 1N,JOHNSONVILLE ON SBD,,Minor Crash,Yes,2018,,North,,0,,Hill Road,,,,,,Bright sun,2077600,1,0.0,0.0,7.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,80.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,1.0,0.0,Open,0.0,,,Fine,Null,0
67722660,,576901,0.0,0.0,0.0,2.0,0.0,South,2015/2016,EVANS BAY PARADE,KEMP ST,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2178101,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
67722662,,573000,0.0,0.0,0.0,2.0,0.0,North,2016/2017,WILLIS ST,WILLESTON ST,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2127400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
67722675,,573101,0.0,,1.0,0.0,,South,2017/2018,CAMBRIDGE TERRACE,COURTENAY PLACE,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Bright sun,2136000,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
67722687,,576500,0.0,,0.0,2.0,,Null,2017/2018,ADELAIDE ROAD,HOSPITAL ROAD,,Non-Injury Crash,No,2017,,North,,0,,Hill Road,,,,,,Bright sun,2148500,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722689,,576002,0.0,,0.0,1.0,,Null,2017/2018,AVON ST,THE PARADE,,Serious Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,2190300,0,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,30.0,,Null,0.0,0.0,,47,Wellington City,Stop,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67722763,,574302,0.0,0.0,0.0,1.0,0.0,North,2018/2019,RANGIORA AVENUE,HUTT ROAD,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2091602,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Heavy rain,Null,0
67722771,,576301,0.0,,0.0,1.0,,West,2018/2019,WARIPORI ST,RUSSELL TERRACE,,Minor Crash,No,2018,,West,,0,,Flat,,,,,,Bright sun,2165800,1,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722865,,577000,0.0,0.0,0.0,1.0,0.0,Null,2017/2018,ACCESS ROAD,WELLINGTON AIR TERMINAL,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2175700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,1.0,0.0,Fine,Null,0
67722875,,573101,0.0,,0.0,1.0,,Null,2017/2018,BOND ST,VICTORIA ST,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,2131100,1,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67722876,,574402,0.0,0.0,0.0,0.0,0.0,North,2016/2017,APLIN TERRACE,BOMBAY ST,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2096400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67722909,,575600,0.0,,1.0,1.0,,North,2018/2019,MITCHELL ST,TODMAN STREET,,Non-Injury Crash,No,2018,,Null,,0,,Flat,,Christmas New Year,,,,Overcast,2161000,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722914,,573000,0.0,0.0,0.0,2.0,0.0,North,2015/2016,WILLIS ST,GHUZNEE ST,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Twilight,2130700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,1.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67722953,,573000,1.0,,0.0,1.0,,Null,2018/2019,VICTORIA STREET,WILLESTON STREET,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Twilight,2126000,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67722962,,572900,0.0,0.0,0.0,1.0,0.0,Null,2016/2017,SH 1N,TINAKORI OFF NBD,,Minor Crash,Yes,2017,0.0,North,0.0,0,0.0,Flat,1.0,,0.0,,0.0,Dark,2122000,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,0
67723034,,572900,0.0,0.0,0.0,1.0,0.0,North,2017/2018,TINAKORI ROAD,PARK ST,,Minor Crash,No,2017,0.0,East,0.0,0,0.0,Flat,0.0,,1.0,,0.0,Bright sun,2118500,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67723036,,573000,0.0,,0.0,1.0,,South,2016/2017,CLIFTON TERRACE,CLIFTON ON NBD,,Serious Crash,No,2017,,North,,0,,Flat,,,,,,Dark,2126100,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,100.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,1.0,,,Fine,Null,0
67723048,,573300,0.0,0.0,0.0,2.0,0.0,North,2016/2017,WALLACE ST,FINLAY TERRACE,,Minor Crash,No,2017,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2146700,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
67723074,,576903,0.0,,0.0,2.0,,Null,2016/2017,SH 1N,RUAHINE ST,,Non-Injury Crash,Yes,2016,,North,,0,,Hill Road,,,,,,Dark,2180400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723075,,576200,0.0,0.0,0.0,0.0,1.0,North,2017/2018,LIARDET ST,FARNHAM ST,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2171100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67723081,,573101,0.0,,0.0,2.0,,Null,2018/2019,COURTENAY PLACE,TORY ST,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Dark,2135600,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723187,,573101,0.0,,0.0,1.0,,Null,2018/2019,GHUZNEE ST,CUBA STREET,,Minor Crash,No,2019,,West,,0,,Flat,,Easter,,,,Dark,2133600,1,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,1.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723194,,573000,0.0,0.0,1.0,1.0,0.0,Null,2016/2017,THE TERRACE,ALLENBY TERRACE,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Bright sun,2128200,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67723211,,572900,1.0,,0.0,1.0,,South,2018/2019,THORNDON QUAY,Davis Street,,Minor Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,2122700,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Strong wind,0
67723293,,577200,0.0,,0.0,2.0,,Null,2017/2018,SH 1N,CALEDONIA ST,,Minor Crash,Yes,2018,,South,,0,,Flat,,,,,,Overcast,2206500,2,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,70.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67723334,,576901,0.0,,0.0,2.0,,North,2016/2017,ROSS ST,ENDEAVOUR ST,,Non-Injury Crash,No,2017,,North,,0,,Flat,,,,,,Bright sun,2177700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723342,,573101,0.0,,0.0,0.0,,Null,2016/2017,WAKEFIELD ST,TARANAKI ST,,Serious Crash,No,2017,,West,,0,,Flat,,,,,,Bright sun,2133200,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,50.0,,Null,1.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
67723402,,572900,0.0,,0.0,2.0,,North,2016/2017,FEATHERSTON ST,BUNNY ST,,Non-Injury Crash,No,2017,,South,,0,,Flat,,,,,,Overcast,2122800,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723463,,576700,0.0,0.0,0.0,1.0,0.0,North,2016/2017,EVANS BAY PARADE,BALAENA BAY,,Minor Crash,No,2017,0.0,South,0.0,0,0.0,Flat,1.0,,0.0,,0.0,Bright sun,2186900,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67723468,,573600,0.0,,0.0,1.0,,North,2017/2018,SH 1N,JOHNSONVILLE ON NBD,,Non-Injury Crash,Yes,2018,,North,,0,,Flat,,,,,,Dark,2081200,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,On,1.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Heavy rain,Null,0
67723520,,573000,0.0,0.0,0.0,2.0,0.0,North,2018/2019,WILLIS ST,DIXON ST,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2129100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,1.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67723658,,573700,0.0,,0.0,2.0,,Null,2017/2018,JOHNSONVILLE ROAD,BRODERICK ROAD,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Bright sun,2082900,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723748,,573000,0.0,0.0,0.0,2.0,0.0,South,2018/2019,THE TERRACE,BOULCOTT STREET,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2127200,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67723776,,573101,0.0,,0.0,1.0,,Null,2018/2019,WILLIS STREET,FLAGSTAFF LANE,,Non-Injury Crash,No,2018,,North,,0,,Hill Road,,,,,,Overcast,2131300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,None,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,1.0,,,Light rain,Null,0
67723781,,573901,0.0,,0.0,2.0,,Null,2014/2015,STEWART DRIVE,BRACKEN ROAD,,Non-Injury Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,2073400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67723797,,573101,0.0,,0.0,1.0,,Null,2015/2016,WAKEFIELD ST,TARANAKI ST,,Non-Injury Crash,No,2016,,North,,0,,Flat,,,,,,Overcast,2133200,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,1.0,0.0,Urban,0.0,,,Light rain,Null,0
67723972,,572900,0.0,,0.0,2.0,,Null,2018/2019,TINAKORI ROAD,HILL ST,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Dark,2121600,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724005,,574800,0.0,,0.0,0.0,,Null,2015/2016,FRIEND ST,RAINE ST,,Minor Crash,No,2016,,West,,0,,Flat,,,,,,Dark,2107500,1,0.0,1.0,1.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67724017,,574500,0.0,0.0,0.0,1.0,0.0,North,2015/2016,SH 1N,AOTEA OFF SBD,,Non-Injury Crash,Yes,2015,0.0,South,0.0,0,0.0,Flat,1.0,Labour Weekend,0.0,,0.0,Dark,2093600,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,0
67724064,,575800,0.0,0.0,0.0,2.0,0.0,South,2018/2019,THE RIDGEWAY,WENTWORTH ST,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Twilight,2196901,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724183,,573400,0.0,0.0,0.0,2.0,0.0,East,2015/2016,MAJORIBANKS ST,LIPMAN ST,,Non-Injury Crash,No,2015,0.0,East,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2139900,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67724194,,577301,0.0,0.0,0.0,1.0,0.0,East,2018/2019,CAMPERDOWN ROAD,PARK ROAD,,Non-Injury Crash,No,2018,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2202900,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
