OBJECTID,alcohol_store,distance_to_store (meters),distance_to_store_km
66466511,Discount Liquor Centre,3813.6375438060923,3.813637543806092
66466512,JK Liquor,4350.144357561018,4.350144357561018
66466531,nan,996.1529307143156,0.9961529307143157
66466559,The Cellar Room,389.8443452550599,0.3898443452550599
66466580,Thirsty Liquor,47.82377008965497,0.04782377008965497
66466626,JK Liquor,3232.2894084731292,3.2322894084731293
66466630,Discount Liquor Centre,1462.973936256569,1.462973936256569
66466712,Regional Wines and Spirits,2093.104923510498,2.0931049235104977
66466726,nan,213.29665031707836,0.21329665031707837
66466728,JK Liquor,2080.5368144760496,2.0805368144760497
66466736,Discount Liquor Centre,674.0174700831698,0.6740174700831698
66466776,Discount Liquor Centre,1495.5682870676424,1.4955682870676423
66466783,JK Liquor,2580.7140890794158,2.580714089079416
66466806,Cuba Liquor World,191.36573285334546,0.19136573285334546
66466811,nan,1138.3165647004957,1.1383165647004958
66466882,JK Liquor,3378.785385940778,3.3787853859407777
66466946,The Bottle-O,1320.1097744876884,1.3201097744876884
66466947,JK Liquor,3181.2507414864453,3.1812507414864455
66467008,The Cellar Room,83.9604432757208,0.0839604432757208
66467013,Glengarry Wines,4405.0570276702865,4.405057027670287
66467022,JK Liquor,3859.508249606289,3.8595082496062894
66467026,Discount Liquor Centre,1759.4329730796715,1.7594329730796714
66467032,nan,1337.5833344763885,1.3375833344763886
66467060,Glengarry Wines,663.8155670413146,0.6638155670413146
66467118,Discount Liquor Centre,209.880642841996,0.209880642841996
66467134,The Cellar Room,188.68782293773444,0.18868782293773445
66467141,Discount Liquor Centre,552.7069844853752,0.5527069844853751
66467163,Super Liquor,1864.186527075978,1.8641865270759779
66467174,Regional Wines and Spirits,1074.2328511238795,1.0742328511238795
66467202,The Cellar Room,1426.6947668219818,1.4266947668219818
66467210,JK Liquor,3267.1100890664857,3.2671100890664855
66467270,JK Liquor,5298.9802238222355,5.298980223822236
66467320,Thirsty Liquor,1743.9348676302127,1.7439348676302127
66467426,The Bottle-O,1319.7885553236003,1.3197885553236004
66467453,JK Liquor,4857.291505687505,4.857291505687505
66467457,Regional Wines and Spirits,93.30563074327884,0.09330563074327884
66467479,Discount Liquor Centre,1138.4185488543649,1.1384185488543648
66467508,Liquorland,146.78559748721744,0.14678559748721745
66467509,Cuba Liquor World,922.3313114639117,0.9223313114639117
66467512,JK Liquor,1029.5798292964103,1.0295798292964102
66467520,JK Liquor,1978.2308221958513,1.9782308221958513
66467565,JK Liquor,3311.328992428202,3.3113289924282023
66467586,nan,503.7472717761762,0.5037472717761762
66467615,Liquorland,281.8663862666488,0.28186638626664884
66467625,nan,791.9240848799845,0.7919240848799846
66467681,Liquorland,2309.559773122723,2.309559773122723
66467689,Thirsty Liquor,2260.528926222316,2.260528926222316
66467712,Liquorland,766.18253691673,0.76618253691673
66467769,Regional Wines and Spirits,881.6957520681991,0.8816957520681992
66467811,The Bottle-O Miramar,1400.3949323638876,1.4003949323638876
66467814,Glengarry Wines,1215.8332436117453,1.2158332436117454
66467818,JK Liquor,5064.195884042574,5.064195884042574
66467853,Discount Liquor Centre,4524.362526632523,4.524362526632523
66467861,JK Liquor,5718.539074404469,5.718539074404469
66467880,JK Liquor,1360.7115281713652,1.3607115281713653
66467963,Discount Liquor Centre,406.1550284553862,0.40615502845538615
66467990,JK Liquor,1783.672614173966,1.7836726141739658
66467993,Cuba Liquor World,505.08450442843963,0.5050845044284397
66468009,JK Liquor,1237.7180854611336,1.2377180854611336
66468015,The Bottle-O,4035.116584004298,4.035116584004298
66468057,Cuba Liquor World,910.7177649236129,0.9107177649236129
66468067,Regional Wines and Spirits,127.60079411014046,0.12760079411014044
66468081,Regional Wines and Spirits,1452.9701836906888,1.4529701836906888
66468114,Liquorland,342.89005678876185,0.34289005678876183
66468129,nan,413.8720862839344,0.4138720862839344
66468134,JK Liquor,3132.0924503300043,3.1320924503300045
66468138,The Bottle-O,214.00285429084568,0.21400285429084567
66468193,The Cellar Room,369.11865673602017,0.3691186567360202
66468194,Liquorland,645.3944922117372,0.6453944922117372
66468206,JK Liquor,3133.7297498147627,3.133729749814763
66468226,Discount Liquor Centre,350.91330797866453,0.35091330797866455
66468297,Liquorland,512.0197386511446,0.5120197386511446
66468318,Regional Wines and Spirits,867.689654692053,0.867689654692053
66468359,Liquorland,2255.34176880641,2.25534176880641
66468387,JK Liquor,4613.3526354411915,4.613352635441191
66468435,Thirsty Liquor,2331.0058190165014,2.3310058190165015
66468453,Liquorland,288.4812667375051,0.2884812667375051
66468456,Discount Liquor Centre,1755.725279570955,1.755725279570955
66468501,nan,801.8836548674697,0.8018836548674697
66468506,The Bottle-O,2215.095484259052,2.215095484259052
66468508,Discount Liquor Centre,2768.065178758635,2.768065178758635
66468523,Thirsty Liquor,2180.73503439385,2.1807350343938503
66468533,nan,812.8733640177511,0.8128733640177511
66468536,Regional Wines and Spirits,2495.835222725254,2.495835222725254
66468540,nan,1153.2832015428758,1.1532832015428758
66468558,Glengarry Wines,680.277522565937,0.680277522565937
66468568,Liquorland,761.6721381822132,0.7616721381822132
66468572,Super Liquor,62.50989119698226,0.06250989119698226
66468594,Discount Liquor Centre,2005.19799855154,2.00519799855154
66468599,JK Liquor,4532.263663754752,4.532263663754752
66468601,Thirsty Liquor,2312.485498647713,2.312485498647713
66468640,JK Liquor,4449.513247214415,4.449513247214415
66468646,JK Liquor,4076.720379425296,4.0767203794252955
66468667,JK Liquor,950.9017324545391,0.9509017324545391
66468691,Discount Liquor Centre,863.4630268279677,0.8634630268279677
66468704,nan,1056.1455623208146,1.0561455623208147
66468718,Super Liquor,7885.15073682775,7.88515073682775
66468767,Liquorland,524.6684919635836,0.5246684919635837
66468901,The Bottle-O,2262.481894754626,2.262481894754626
66468962,Super Liquor,1086.7095318234901,1.08670953182349
66468999,JK Liquor,3331.7582980729194,3.3317582980729195
66469001,JK Liquor,4820.165030594769,4.820165030594769
66469050,Thirsty Liquor,1868.7154393447288,1.8687154393447287
66469147,Thirsty Liquor,2336.222471497073,2.336222471497073
66469197,nan,559.6776976174563,0.5596776976174562
66469199,Discount Liquor Centre,2975.1144447241977,2.9751144447241975
66469210,Discount Liquor Centre,68.65243539256267,0.06865243539256266
66469342,Discount Liquor Centre,3871.4019926828214,3.8714019926828214
66469383,nan,664.1896182578895,0.6641896182578895
66469386,JK Liquor,1900.2565566741614,1.9002565566741614
66469401,Discount Liquor Centre,934.1188665880934,0.9341188665880934
66469453,Liquorland,243.56155196770231,0.24356155196770232
66469493,Super Liquor,1363.2514237108073,1.3632514237108073
66469498,Regional Wines and Spirits,487.38931364740597,0.48738931364740595
66469544,Cuba Liquor World,368.7786459972248,0.3687786459972248
66469566,nan,1577.625245723799,1.577625245723799
66469580,JK Liquor,3363.9152121300467,3.363915212130047
66469597,JK Liquor,934.855456011564,0.9348554560115641
66469633,Discount Liquor Centre,1752.3750968525462,1.7523750968525462
66469649,Liquorland,1470.388825670983,1.470388825670983
66469657,Discount Liquor Centre,1726.5896166321654,1.7265896166321655
66469685,Super Liquor,1336.027733304037,1.336027733304037
66469699,Cuba Liquor World,423.4132326206277,0.4234132326206277
66469712,Liquorland,1502.668846587279,1.5026688465872788
66469726,nan,1337.0147330210207,1.3370147330210207
66469755,Regional Wines and Spirits,429.6942892090382,0.4296942892090382
66469764,Super Liquor,38.19278998140497,0.03819278998140497
66469768,Glengarry Wines,2303.0788571568446,2.303078857156845
66469811,Discount Liquor Centre,912.5529955870048,0.9125529955870049
66469815,Discount Liquor Centre,710.0253549348564,0.7100253549348564
66469821,The Bottle-O,98.36830799994063,0.09836830799994063
66469842,JK Liquor,3139.6697740693266,3.1396697740693265
66469852,Discount Liquor Centre,2100.727225545419,2.1007272255454192
66469853,Discount Liquor Centre,2185.989321475501,2.185989321475501
66469856,Regional Wines and Spirits,939.3457136396727,0.9393457136396727
66469873,Discount Liquor Centre,1982.9534060594576,1.9829534060594576
66469927,The Bottle-O,4086.3985539627374,4.086398553962737
66469989,nan,2192.5895871738294,2.1925895871738295
66470090,Discount Liquor Centre,2400.830106535865,2.400830106535865
66470093,Liquorland,1767.4114450646234,1.7674114450646234
66470096,The Bottle-O,2970.7161872108795,2.9707161872108796
66470097,Cuba Liquor World,704.2540371061796,0.7042540371061796
66470158,The Cellar Room,57.30723898520043,0.057307238985200425
66470169,The Bottle-O,2491.8301773477206,2.4918301773477207
66470253,The Cellar Room,37.086188579633145,0.037086188579633146
66470276,Discount Liquor Centre,663.1661108342091,0.6631661108342091
66470282,Discount Liquor Centre,1305.7584096284352,1.3057584096284351
66470283,JK Liquor,1256.5402511539137,1.2565402511539137
66470293,Super Liquor,91.98205129768317,0.09198205129768317
66470308,Glengarry Wines,769.3075236528643,0.7693075236528644
66470326,The Bottle-O,3590.0575992368613,3.5900575992368613
66470327,Liquorland,613.8216533933374,0.6138216533933375
66470332,The Bottle-O Miramar,932.0843218721596,0.9320843218721596
66470349,The Bottle-O,23.708944074148857,0.023708944074148856
66470446,Discount Liquor Centre,2235.8612058190106,2.2358612058190106
66470458,Garage Project,544.2856635284177,0.5442856635284177
66470468,Regional Wines and Spirits,286.0449108473146,0.2860449108473146
66470478,Discount Liquor Centre,3555.2021642912646,3.5552021642912646
66470521,Discount Liquor Centre,2110.501061617269,2.110501061617269
66470525,Regional Wines and Spirits,914.9400510285789,0.9149400510285789
66470567,nan,1107.7767211200085,1.1077767211200085
66470572,Cuba Liquor World,720.1653214210547,0.7201653214210547
66470573,The Bottle-O,1789.230204915466,1.789230204915466
66470586,Regional Wines and Spirits,339.29224184340217,0.3392922418434022
66470604,Discount Liquor Centre,2375.512869012594,2.375512869012594
66470605,The Bottle-O,825.2922621788927,0.8252922621788926
66470606,JK Liquor,1285.8803953833087,1.2858803953833087
66470644,Thirsty Liquor,1207.5945380001249,1.207594538000125
66470654,Discount Liquor Centre,1804.5816854287598,1.8045816854287597
66470683,JK Liquor,2247.0817757662694,2.2470817757662696
66470702,The Bottle-O,3379.7587921888726,3.3797587921888725
66470714,JK Liquor,3760.8816175079633,3.7608816175079633
66470744,The Bottle-O Miramar,1781.593643971164,1.7815936439711642
66470755,The Bottle-O,3015.703916828014,3.0157039168280138
66470757,Liquorland,1994.0644537997707,1.9940644537997707
66470802,Liquorland,51.413164735724884,0.05141316473572488
66470807,Liquorland,131.36908573872236,0.13136908573872236
66470830,Regional Wines and Spirits,440.33588174262377,0.4403358817426238
66470846,nan,1280.6227320871985,1.2806227320871986
66470868,Liquorland,1733.1282119451535,1.7331282119451534
66470891,Thirsty Liquor,551.9846240352546,0.5519846240352546
66470893,JK Liquor,3684.009447080282,3.6840094470802818
66470898,Glengarry Wines,955.6206885389503,0.9556206885389503
66470908,Cuba Liquor World,716.4653998819167,0.7164653998819167
66470925,JK Liquor,3671.1915879674993,3.6711915879674994
66470959,JK Liquor,3219.5943970543844,3.2195943970543843
66470972,nan,463.272540669588,0.463272540669588
66470975,Cuba Liquor World,563.3915859128577,0.5633915859128578
66470977,JK Liquor,4345.535528826203,4.345535528826202
66470985,Regional Wines and Spirits,2186.2341872752254,2.1862341872752253
66471008,Regional Wines and Spirits,1435.7002466817407,1.4357002466817408
66471123,Cuba Liquor World,954.2846944496578,0.9542846944496578
66471136,The Bottle-O,1090.3250540646347,1.0903250540646348
66471147,Regional Wines and Spirits,1877.3269373869643,1.8773269373869643
66471153,Discount Liquor Centre,1409.7990328060498,1.40979903280605
66471166,Liquorland,721.1522942532309,0.7211522942532309
66471181,nan,644.8713214487644,0.6448713214487645
66471188,JK Liquor,917.0216385839504,0.9170216385839505
66471230,Discount Liquor Centre,312.9108589949549,0.31291085899495485
66471242,Super Liquor,6040.243407410306,6.040243407410306
66471245,nan,536.0251005880608,0.5360251005880609
66471254,The Bottle-O,426.55155436399497,0.42655155436399494
66471290,Cuba Liquor World,82.75998299547537,0.08275998299547536
66471293,The Cellar Room,824.2088073114718,0.8242088073114718
66471318,Liquorland,2837.6641569764365,2.8376641569764365
66471361,Discount Liquor Centre,369.06299672165505,0.36906299672165505
66471382,Super Liquor,1489.7544958483188,1.4897544958483189
66471411,The Bottle-O,3226.728833199917,3.226728833199917
66471414,Glengarry Wines,1683.000800765978,1.683000800765978
66471442,Glengarry Wines,586.4700023136561,0.5864700023136561
66471532,Discount Liquor Centre,1476.9709846653948,1.4769709846653947
66471615,Thirsty Liquor,1262.332574591784,1.262332574591784
66471716,Regional Wines and Spirits,335.2594168594014,0.3352594168594014
66471718,Regional Wines and Spirits,139.93995252392835,0.13993995252392835
66471744,JK Liquor,1596.82143953848,1.59682143953848
66471753,Regional Wines and Spirits,1350.7616877330659,1.350761687733066
66471777,nan,1675.2133423811297,1.6752133423811297
66471803,JK Liquor,5449.914948273529,5.44991494827353
66471810,Regional Wines and Spirits,104.99816320442915,0.10499816320442915
66471844,Cuba Liquor World,924.0861757279746,0.9240861757279746
66471861,nan,897.3959602440374,0.8973959602440373
66471886,nan,1595.8677943377463,1.5958677943377464
66471908,JK Liquor,2552.0056277817953,2.5520056277817953
66471945,JK Liquor,2791.1474785513938,2.7911474785513937
66471959,Cuba Liquor World,514.5736804057908,0.5145736804057908
66471972,Glengarry Wines,2176.7161656384483,2.176716165638448
66472029,nan,1549.478459140023,1.549478459140023
66472077,The Cellar Room,362.465330516863,0.36246533051686297
66472138,Regional Wines and Spirits,2246.5786132447724,2.2465786132447723
66472169,JK Liquor,4859.89104710007,4.85989104710007
66472170,Glengarry Wines,613.346997862183,0.613346997862183
66472188,nan,999.4541799894166,0.9994541799894167
66472189,The Bottle-O,1617.9190754455385,1.6179190754455386
66472192,Discount Liquor Centre,235.4734681889428,0.2354734681889428
66472210,JK Liquor,112.25923313308591,0.11225923313308592
66472237,The Bottle-O,1316.4808190292065,1.3164808190292066
66472298,Thirsty Liquor,1973.494579795349,1.973494579795349
66472336,nan,1392.5296194183943,1.3925296194183943
66472383,The Bottle-O,4124.9035029723145,4.124903502972314
66472406,Thirsty Liquor,762.0050404882087,0.7620050404882087
66472445,Liquorland,2741.3083809851046,2.7413083809851044
66472460,Discount Liquor Centre,2321.520639137709,2.321520639137709
66472461,nan,81.53123285562363,0.08153123285562362
66472469,Discount Liquor Centre,4209.898679472891,4.209898679472891
66472480,The Bottle-O,783.7276352157292,0.7837276352157292
66472562,Liquorland,212.4619856285846,0.21246198562858462
66472599,nan,1424.5026079586085,1.4245026079586085
66472621,Liquorland,396.3101559586518,0.3963101559586518
66472623,Cuba Liquor World,576.3706007802648,0.5763706007802648
66472634,Cuba Liquor World,260.0419584657471,0.26004195846574707
66472648,The Bottle-O,889.3085219761265,0.8893085219761265
66472652,Liquorland,238.88100553470227,0.23888100553470226
66472657,Discount Liquor Centre,849.5600632951989,0.849560063295199
66472693,Regional Wines and Spirits,851.0534256393673,0.8510534256393674
66472712,The Bottle-O,1314.2582207530718,1.3142582207530717
66472715,JK Liquor,3687.8109860586437,3.687810986058644
66472782,nan,1030.8115686588244,1.0308115686588244
66472807,JK Liquor,2816.0145313511207,2.816014531351121
66472820,nan,1133.1973508764715,1.1331973508764714
66472831,The Bottle-O,891.5925697432546,0.8915925697432545
66472851,The Bottle-O,1556.8262899504623,1.5568262899504623
66472907,Glengarry Wines,4161.520270021305,4.161520270021305
66472916,The Bottle-O,2952.4501775175177,2.952450177517518
66472928,Discount Liquor Centre,3960.5241477813433,3.9605241477813435
66472961,Regional Wines and Spirits,1435.1022160020548,1.4351022160020548
66473007,nan,1424.2828376053878,1.4242828376053878
66473039,The Cellar Room,844.0211010072659,0.8440211010072659
66473126,The Bottle-O,3924.126468117878,3.924126468117878
66473135,Thirsty Liquor,1162.089861549338,1.162089861549338
66473148,Regional Wines and Spirits,125.64897661111172,0.1256489766111117
66473152,Glengarry Wines,4935.104239346175,4.935104239346175
66473173,Liquorland,1600.3707457269602,1.6003707457269603
66473216,Discount Liquor Centre,1951.1661009586783,1.9511661009586783
66473274,Super Liquor,771.877599363745,0.771877599363745
66473376,Garage Project,465.5607167784727,0.46556071677847266
66473378,nan,1627.7038970552142,1.6277038970552142
66473474,Discount Liquor Centre,4833.008646052054,4.833008646052054
66473476,Liquorland,234.83045914115834,0.23483045914115835
66473544,JK Liquor,1220.9801124985415,1.2209801124985415
66473620,Cuba Liquor World,549.5491976760937,0.5495491976760938
66473689,The Cellar Room,1794.8221267943986,1.7948221267943987
66473746,Super Liquor,2482.043404253521,2.4820434042535213
66473791,Garage Project,316.2766555021562,0.31627665550215617
66473811,JK Liquor,2117.5981050461814,2.1175981050461816
66473847,JK Liquor,1223.819094018395,1.2238190940183948
66473901,JK Liquor,3567.4676957859347,3.567467695785935
66473920,JK Liquor,5438.201857857125,5.438201857857125
66473939,JK Liquor,2378.6282551896247,2.3786282551896245
66473972,Glengarry Wines,1006.2294416935836,1.0062294416935835
66474029,Thirsty Liquor,741.0134458346839,0.7410134458346839
66474058,Liquorland,222.36380552534274,0.22236380552534274
66474078,nan,209.7409135216311,0.20974091352163107
66474107,The Bottle-O,2224.1031475503382,2.224103147550338
66474132,Discount Liquor Centre,1987.07455561644,1.98707455561644
66474163,Discount Liquor Centre,515.5532460108967,0.5155532460108967
66474182,Liquorland,284.6603850873235,0.2846603850873235
66474189,nan,845.4566405994935,0.8454566405994935
66474196,Garage Project,385.02445226849926,0.38502445226849924
66474215,nan,1593.530266859102,1.593530266859102
66474424,The Bottle-O,4077.9477925856518,4.077947792585652
66474453,Cuba Liquor World,558.8190880393834,0.5588190880393834
66474457,Super Liquor,1584.9152816744206,1.5849152816744205
66474500,Discount Liquor Centre,4028.812700108429,4.028812700108429
66474511,JK Liquor,4755.061009528294,4.755061009528293
66474516,Regional Wines and Spirits,816.9175991229162,0.8169175991229162
66474563,nan,464.7412649388557,0.4647412649388557
66474573,Regional Wines and Spirits,1315.7438725296527,1.3157438725296526
66474580,Regional Wines and Spirits,291.30922736092344,0.29130922736092346
66474644,The Cellar Room,2146.8192584597746,2.1468192584597747
66474709,Liquorland,1735.057173628483,1.735057173628483
66474751,Discount Liquor Centre,856.71754128379,0.85671754128379
66474760,JK Liquor,4134.267990823647,4.134267990823647
66474786,nan,1202.1866281418208,1.2021866281418208
66474794,Discount Liquor Centre,449.1449252138946,0.4491449252138946
66474822,The Bottle-O,2614.7388002523353,2.6147388002523355
66474831,Discount Liquor Centre,828.0005290377336,0.8280005290377336
66474832,The Cellar Room,977.7582161143632,0.9777582161143632
66474845,The Cellar Room,2254.2758133992984,2.2542758133992984
66474860,nan,1528.0582324221948,1.5280582324221947
66474882,Cuba Liquor World,337.52209596190954,0.3375220959619095
66474956,JK Liquor,961.8044791599281,0.9618044791599281
66474991,Discount Liquor Centre,598.6303043205359,0.5986303043205359
66474995,Discount Liquor Centre,4812.097874925265,4.812097874925265
66475005,Discount Liquor Centre,2109.495139481327,2.109495139481327
66475040,JK Liquor,1471.4365841651709,1.4714365841651709
66475073,JK Liquor,4793.171816018557,4.793171816018558
66475082,Discount Liquor Centre,922.7478525926072,0.9227478525926072
66475116,JK Liquor,5250.340677983507,5.250340677983507
66475120,The Cellar Room,758.2840483299746,0.7582840483299745
66475146,JK Liquor,806.8654228096832,0.8068654228096832
66475151,The Cellar Room,441.7288582053043,0.4417288582053043
66475176,Cuba Liquor World,328.77287462798597,0.328772874627986
66475177,Regional Wines and Spirits,992.163516908708,0.992163516908708
66475197,Regional Wines and Spirits,376.83723034777927,0.3768372303477793
66475201,Regional Wines and Spirits,377.5852014560228,0.3775852014560228
66475204,The Bottle-O,1009.5789527587515,1.0095789527587515
66475216,The Bottle-O,3919.930393965503,3.919930393965503
66475220,Liquorland,2229.849484892278,2.2298494848922776
66475226,Regional Wines and Spirits,383.7411215698236,0.3837411215698236
66475240,Discount Liquor Centre,395.57033961732094,0.39557033961732097
66475294,JK Liquor,1058.2764953822937,1.0582764953822936
66475318,JK Liquor,2482.9426008382275,2.4829426008382276
66475357,Discount Liquor Centre,521.3685557334727,0.5213685557334727
66475360,Cuba Liquor World,348.3963752128917,0.3483963752128917
66475398,Discount Liquor Centre,1557.026527754165,1.557026527754165
66475417,Thirsty Liquor,856.3596945932027,0.8563596945932027
66475470,Regional Wines and Spirits,1267.0786859520445,1.2670786859520444
66475516,Discount Liquor Centre,677.0076754337017,0.6770076754337017
66475587,Thirsty Liquor,1105.4184423416173,1.1054184423416173
66475594,Regional Wines and Spirits,342.9712462515981,0.3429712462515981
66475599,JK Liquor,4857.227944135429,4.857227944135429
66475601,JK Liquor,1661.0985758158029,1.6610985758158028
66475669,Thirsty Liquor,1660.9059475446195,1.6609059475446195
66475680,JK Liquor,3847.4422712814785,3.8474422712814786
66475691,JK Liquor,996.1461866719028,0.9961461866719028
66475692,Glengarry Wines,463.24016632096675,0.46324016632096676
66475724,Discount Liquor Centre,1293.0786978134222,1.293078697813422
66475787,Glengarry Wines,4562.739589953412,4.562739589953412
66475825,Discount Liquor Centre,142.52513914514662,0.1425251391451466
66475829,nan,268.7563742439777,0.2687563742439777
66475834,Discount Liquor Centre,2967.2689485412207,2.9672689485412205
66475853,nan,765.7310534246109,0.7657310534246109
66475867,Glengarry Wines,530.3252779917188,0.5303252779917188
66475868,JK Liquor,2561.029487492998,2.5610294874929984
66475880,The Bottle-O,2188.059458711051,2.188059458711051
66475894,Liquorland,691.7183061471553,0.6917183061471553
66475904,Thirsty Liquor,1515.5788493930238,1.5155788493930238
66475920,Discount Liquor Centre,1102.1301219035527,1.1021301219035526
66475926,Liquorland,281.0477398009853,0.2810477398009853
66476053,Liquorland,1996.8216357325548,1.9968216357325548
66476103,Liquorland,233.904995148237,0.23390499514823698
66476134,nan,1050.442314617148,1.050442314617148
66476136,The Cellar Room,459.8032754002345,0.4598032754002345
66476145,Discount Liquor Centre,1061.8826889074057,1.0618826889074058
66476183,The Bottle-O,3314.798599037796,3.314798599037796
66476213,The Bottle-O,3782.424218273196,3.7824242182731957
66476227,Glengarry Wines,1980.0523912602937,1.9800523912602936
66476237,Liquorland,681.7413203575824,0.6817413203575824
66476317,nan,768.4812122624121,0.7684812122624121
66476324,Super Liquor,365.69988468536616,0.3656998846853662
66476356,Discount Liquor Centre,335.55917950036167,0.3355591795003617
66476402,JK Liquor,740.7051614524052,0.7407051614524052
66476418,Regional Wines and Spirits,395.27001128018884,0.39527001128018885
66476429,Discount Liquor Centre,2698.191741162965,2.6981917411629652
66476432,nan,1849.2410300925737,1.8492410300925737
66476475,nan,496.349471220506,0.49634947122050604
66476493,JK Liquor,4231.47780795256,4.231477807952561
66476513,Thirsty Liquor,1911.1298877742254,1.9111298877742253
66476521,The Bottle-O,1054.1603950186382,1.0541603950186382
66476522,JK Liquor,4026.736771849381,4.026736771849381
66476608,The Bottle-O,1319.6405773975523,1.3196405773975524
66476639,Discount Liquor Centre,1702.3819010169561,1.702381901016956
66476648,nan,694.9937047521199,0.69499370475212
66476654,Discount Liquor Centre,491.339544513413,0.491339544513413
66476690,Super Liquor,69.7598152308189,0.0697598152308189
66476708,Thirsty Liquor,2371.8328795782627,2.3718328795782626
66476726,Cuba Liquor World,51.807200940187265,0.051807200940187266
66476757,Cuba Liquor World,168.17697021696958,0.1681769702169696
66476794,Glengarry Wines,4156.871478041293,4.1568714780412925
66476833,JK Liquor,3776.047979969633,3.776047979969633
66476842,Regional Wines and Spirits,1616.377551249991,1.616377551249991
66476858,JK Liquor,2545.9707768087046,2.5459707768087045
66476873,Cuba Liquor World,920.8066057651291,0.9208066057651291
66476884,The Bottle-O Miramar,2310.8488514208825,2.3108488514208827
66476889,The Cellar Room,613.3102522134064,0.6133102522134064
66476890,nan,457.56562375186854,0.45756562375186854
66476896,Super Liquor,900.707217380234,0.9007072173802341
66476958,Liquorland,512.6437072058656,0.5126437072058656
66477046,Cuba Liquor World,810.1413730401277,0.8101413730401278
66477180,Regional Wines and Spirits,623.2317566564334,0.6232317566564334
66477184,Liquorland,3498.1125600705686,3.4981125600705685
66477226,Cuba Liquor World,336.4134779288309,0.3364134779288309
66477248,Cuba Liquor World,385.9866858594669,0.3859866858594669
66477251,Liquorland,910.1747721150502,0.9101747721150503
66477289,Regional Wines and Spirits,887.885126519271,0.887885126519271
66477312,Glengarry Wines,686.3390163751901,0.6863390163751901
66477344,Discount Liquor Centre,903.9823210869667,0.9039823210869667
66477387,JK Liquor,3545.1488761446108,3.545148876144611
66477443,Discount Liquor Centre,452.4729542041492,0.4524729542041492
66477457,Liquorland,2411.7147100922616,2.411714710092262
66477474,Liquorland,1311.752837560431,1.311752837560431
66477512,Glengarry Wines,705.0029602683371,0.7050029602683371
66477515,JK Liquor,2584.0342800839544,2.584034280083954
66477557,The Bottle-O,1269.0975920173055,1.2690975920173055
66477574,Glengarry Wines,624.8783911120914,0.6248783911120914
66477580,Glengarry Wines,1433.719197622903,1.4337191976229031
66477596,JK Liquor,3219.9046580762283,3.2199046580762283
66477607,Cuba Liquor World,108.3993979186219,0.1083993979186219
66477623,Regional Wines and Spirits,383.67929816466375,0.38367929816466373
66477648,nan,1531.5916571023238,1.5315916571023238
66477677,nan,651.7743777412553,0.6517743777412554
66477699,Regional Wines and Spirits,656.317592888533,0.656317592888533
66477707,Thirsty Liquor,2000.7168579183453,2.0007168579183454
66477715,nan,1191.7060377150165,1.1917060377150164
66477727,Cuba Liquor World,264.5520187933034,0.26455201879330337
66477742,Discount Liquor Centre,691.0029964634319,0.691002996463432
66477747,JK Liquor,3902.404947011686,3.902404947011686
66477783,Liquorland,1802.539109076365,1.8025391090763652
66477807,Discount Liquor Centre,3472.8792062889192,3.472879206288919
66477832,The Bottle-O,585.4094928808569,0.5854094928808569
66477855,Discount Liquor Centre,516.0798983369287,0.5160798983369288
66477862,Cuba Liquor World,287.4612742690363,0.28746127426903634
66477889,nan,932.1879015286078,0.9321879015286078
66477922,JK Liquor,1729.2649698342275,1.7292649698342275
66477966,Regional Wines and Spirits,176.06938289365883,0.17606938289365884
66478000,Discount Liquor Centre,964.387857273406,0.964387857273406
66478044,JK Liquor,2628.0251101961276,2.6280251101961274
66478052,Cuba Liquor World,1176.9263343678233,1.1769263343678233
66478062,The Bottle-O,2884.6871201126073,2.8846871201126074
66478080,Discount Liquor Centre,4346.817541718124,4.346817541718123
66478084,Regional Wines and Spirits,1903.6134719836793,1.9036134719836793
66478126,Glengarry Wines,231.63665859881732,0.23163665859881732
66478155,The Bottle-O,585.0245385391938,0.5850245385391938
66478177,JK Liquor,874.1890097094574,0.8741890097094575
66478178,Liquorland,105.90722901686551,0.10590722901686551
66478179,JK Liquor,2704.971852078871,2.704971852078871
66478186,Thirsty Liquor,2145.5923965637944,2.1455923965637944
66478188,Discount Liquor Centre,930.7886632590374,0.9307886632590374
66478238,The Bottle-O,3593.3608244170846,3.5933608244170845
66478239,Cuba Liquor World,294.10892278050943,0.29410892278050943
66478276,Regional Wines and Spirits,874.9073894754409,0.8749073894754409
66478293,nan,492.84262925381233,0.49284262925381234
66478351,Glengarry Wines,701.7322837201218,0.7017322837201219
66478376,JK Liquor,2796.7375112821796,2.7967375112821795
66478401,nan,1577.5095476662448,1.5775095476662448
66478423,JK Liquor,1607.1324502365862,1.6071324502365862
66478431,Discount Liquor Centre,3632.772139560296,3.6327721395602963
66478439,The Bottle-O,1414.7370659696057,1.4147370659696057
66478451,JK Liquor,3238.0963248259504,3.2380963248259502
66478456,JK Liquor,3323.965920335127,3.323965920335127
66478469,Liquorland,1902.3426264136276,1.9023426264136276
66478541,nan,1020.2788113711865,1.0202788113711865
66478542,JK Liquor,4626.153662138748,4.626153662138748
66478546,JK Liquor,1882.4605542968675,1.8824605542968675
66478554,Regional Wines and Spirits,368.4869067949166,0.3684869067949166
66478609,Garage Project,36.61518056974681,0.03661518056974681
66478613,Liquorland,950.6889338251577,0.9506889338251577
